2018-12-17 17:38:01,825 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3009
2018-12-17 17:38:01,826 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=PING_FORWARD, numberOfNodes=0, cacheSize=0, cacheType=null, server=Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E], metaData=null]
2018-12-17 17:38:01,830 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=PING_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:38:01,830 INFO  [FailureDetector] - Status from KV Server: PING_SUCCESS
2018-12-17 17:38:01,830 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:01,830 INFO  [FailureDetector] - Active servers Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E]Node [name=node4, port=50003, ipAddress=127.0.0.1, startWriteRange=18D72FB047CFA96BF76B263790DF36FD, endWriteRange=A98109598267087DFC364FAE4CF24578, startReadRange=DA850509FC3B88A612B0BCAD7A37963B]Node [name=node3, port=50002, ipAddress=127.0.0.1, startWriteRange=A98109598267087DFC364FAE4CF24578, endWriteRange=B3638A32C297F43AA37E63BBD839FC7E, startReadRange=DCEE0277EB13B76434E8DCD31A387709]Node [name=node5, port=50004, ipAddress=127.0.0.1, startWriteRange=B3638A32C297F43AA37E63BBD839FC7E, endWriteRange=DA850509FC3B88A612B0BCAD7A37963B, startReadRange=18D72FB047CFA96BF76B263790DF36FD]Node [name=node2, port=50001, ipAddress=127.0.0.1, startWriteRange=DA850509FC3B88A612B0BCAD7A37963B, endWriteRange=DCEE0277EB13B76434E8DCD31A387709, startReadRange=A98109598267087DFC364FAE4CF24578]
2018-12-17 17:39:01,830 INFO  [FailureDetector] - Sending admin message: 127.0.0.1:3009
2018-12-17 17:39:01,830 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3009
2018-12-17 17:39:01,831 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=PING_FORWARD, numberOfNodes=0, cacheSize=0, cacheType=null, server=Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E], metaData=null]
2018-12-17 17:39:01,832 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=PING_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:01,832 INFO  [FailureDetector] - Status from KV Server: PING_SUCCESS
2018-12-17 17:39:01,833 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:49,925 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3009
2018-12-17 17:39:49,926 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3009
2018-12-17 17:39:49,926 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=STOP, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=[Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E], Node [name=node4, port=50003, ipAddress=127.0.0.1, startWriteRange=18D72FB047CFA96BF76B263790DF36FD, endWriteRange=A98109598267087DFC364FAE4CF24578, startReadRange=DA850509FC3B88A612B0BCAD7A37963B], Node [name=node3, port=50002, ipAddress=127.0.0.1, startWriteRange=A98109598267087DFC364FAE4CF24578, endWriteRange=B3638A32C297F43AA37E63BBD839FC7E, startReadRange=DCEE0277EB13B76434E8DCD31A387709], Node [name=node5, port=50004, ipAddress=127.0.0.1, startWriteRange=B3638A32C297F43AA37E63BBD839FC7E, endWriteRange=DA850509FC3B88A612B0BCAD7A37963B, startReadRange=18D72FB047CFA96BF76B263790DF36FD], Node [name=node2, port=50001, ipAddress=127.0.0.1, startWriteRange=DA850509FC3B88A612B0BCAD7A37963B, endWriteRange=DCEE0277EB13B76434E8DCD31A387709, startReadRange=A98109598267087DFC364FAE4CF24578]]]
2018-12-17 17:39:49,936 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=STOP_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:49,936 INFO  [ECSServerLibrary] - Status from KV Server: STOP_SUCCESS
2018-12-17 17:39:49,936 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:49,936 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3003
2018-12-17 17:39:49,937 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3003
2018-12-17 17:39:49,937 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=STOP, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=[Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E], Node [name=node4, port=50003, ipAddress=127.0.0.1, startWriteRange=18D72FB047CFA96BF76B263790DF36FD, endWriteRange=A98109598267087DFC364FAE4CF24578, startReadRange=DA850509FC3B88A612B0BCAD7A37963B], Node [name=node3, port=50002, ipAddress=127.0.0.1, startWriteRange=A98109598267087DFC364FAE4CF24578, endWriteRange=B3638A32C297F43AA37E63BBD839FC7E, startReadRange=DCEE0277EB13B76434E8DCD31A387709], Node [name=node5, port=50004, ipAddress=127.0.0.1, startWriteRange=B3638A32C297F43AA37E63BBD839FC7E, endWriteRange=DA850509FC3B88A612B0BCAD7A37963B, startReadRange=18D72FB047CFA96BF76B263790DF36FD], Node [name=node2, port=50001, ipAddress=127.0.0.1, startWriteRange=DA850509FC3B88A612B0BCAD7A37963B, endWriteRange=DCEE0277EB13B76434E8DCD31A387709, startReadRange=A98109598267087DFC364FAE4CF24578]]]
2018-12-17 17:39:49,940 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=STOP_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:49,940 INFO  [ECSServerLibrary] - Status from KV Server: STOP_SUCCESS
2018-12-17 17:39:49,940 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:49,940 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3002
2018-12-17 17:39:49,940 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3002
2018-12-17 17:39:49,942 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=STOP, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=[Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E], Node [name=node4, port=50003, ipAddress=127.0.0.1, startWriteRange=18D72FB047CFA96BF76B263790DF36FD, endWriteRange=A98109598267087DFC364FAE4CF24578, startReadRange=DA850509FC3B88A612B0BCAD7A37963B], Node [name=node3, port=50002, ipAddress=127.0.0.1, startWriteRange=A98109598267087DFC364FAE4CF24578, endWriteRange=B3638A32C297F43AA37E63BBD839FC7E, startReadRange=DCEE0277EB13B76434E8DCD31A387709], Node [name=node5, port=50004, ipAddress=127.0.0.1, startWriteRange=B3638A32C297F43AA37E63BBD839FC7E, endWriteRange=DA850509FC3B88A612B0BCAD7A37963B, startReadRange=18D72FB047CFA96BF76B263790DF36FD], Node [name=node2, port=50001, ipAddress=127.0.0.1, startWriteRange=DA850509FC3B88A612B0BCAD7A37963B, endWriteRange=DCEE0277EB13B76434E8DCD31A387709, startReadRange=A98109598267087DFC364FAE4CF24578]]]
2018-12-17 17:39:49,947 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=STOP_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:49,948 INFO  [ECSServerLibrary] - Status from KV Server: STOP_SUCCESS
2018-12-17 17:39:49,948 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:49,948 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3004
2018-12-17 17:39:49,948 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3004
2018-12-17 17:39:49,948 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=STOP, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=[Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E], Node [name=node4, port=50003, ipAddress=127.0.0.1, startWriteRange=18D72FB047CFA96BF76B263790DF36FD, endWriteRange=A98109598267087DFC364FAE4CF24578, startReadRange=DA850509FC3B88A612B0BCAD7A37963B], Node [name=node3, port=50002, ipAddress=127.0.0.1, startWriteRange=A98109598267087DFC364FAE4CF24578, endWriteRange=B3638A32C297F43AA37E63BBD839FC7E, startReadRange=DCEE0277EB13B76434E8DCD31A387709], Node [name=node5, port=50004, ipAddress=127.0.0.1, startWriteRange=B3638A32C297F43AA37E63BBD839FC7E, endWriteRange=DA850509FC3B88A612B0BCAD7A37963B, startReadRange=18D72FB047CFA96BF76B263790DF36FD], Node [name=node2, port=50001, ipAddress=127.0.0.1, startWriteRange=DA850509FC3B88A612B0BCAD7A37963B, endWriteRange=DCEE0277EB13B76434E8DCD31A387709, startReadRange=A98109598267087DFC364FAE4CF24578]]]
2018-12-17 17:39:49,950 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=STOP_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:49,950 INFO  [ECSServerLibrary] - Status from KV Server: STOP_SUCCESS
2018-12-17 17:39:49,951 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:49,951 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3001
2018-12-17 17:39:49,951 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3001
2018-12-17 17:39:49,951 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=STOP, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=[Node [name=node10, port=50009, ipAddress=127.0.0.1, startWriteRange=DCEE0277EB13B76434E8DCD31A387709, endWriteRange=18D72FB047CFA96BF76B263790DF36FD, startReadRange=B3638A32C297F43AA37E63BBD839FC7E], Node [name=node4, port=50003, ipAddress=127.0.0.1, startWriteRange=18D72FB047CFA96BF76B263790DF36FD, endWriteRange=A98109598267087DFC364FAE4CF24578, startReadRange=DA850509FC3B88A612B0BCAD7A37963B], Node [name=node3, port=50002, ipAddress=127.0.0.1, startWriteRange=A98109598267087DFC364FAE4CF24578, endWriteRange=B3638A32C297F43AA37E63BBD839FC7E, startReadRange=DCEE0277EB13B76434E8DCD31A387709], Node [name=node5, port=50004, ipAddress=127.0.0.1, startWriteRange=B3638A32C297F43AA37E63BBD839FC7E, endWriteRange=DA850509FC3B88A612B0BCAD7A37963B, startReadRange=18D72FB047CFA96BF76B263790DF36FD], Node [name=node2, port=50001, ipAddress=127.0.0.1, startWriteRange=DA850509FC3B88A612B0BCAD7A37963B, endWriteRange=DCEE0277EB13B76434E8DCD31A387709, startReadRange=A98109598267087DFC364FAE4CF24578]]]
2018-12-17 17:39:49,957 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=STOP_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:49,958 INFO  [ECSServerLibrary] - Status from KV Server: STOP_SUCCESS
2018-12-17 17:39:49,958 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:54,981 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3009
2018-12-17 17:39:54,981 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3009
2018-12-17 17:39:54,982 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=SHUTDOWN, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:54,983 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=SHUTDOWN_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:54,983 INFO  [ECSServerLibrary] - Status from KV Server: SHUTDOWN_SUCCESS
2018-12-17 17:39:54,983 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:54,983 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3003
2018-12-17 17:39:54,983 INFO  [ECSServerCommunicator] - Attempting to establish connection to 127.0.0.1 3003
2018-12-17 17:39:54,984 INFO  [ECSServerCommunicator] - Attempting to send : KVAdminMessageImpl [command=SHUTDOWN, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:54,986 INFO  [ECSServerCommunicator] - Server response: KVAdminMessageImpl [command=SHUTDOWN_SUCCESS, numberOfNodes=0, cacheSize=0, cacheType=null, server=null, metaData=null]
2018-12-17 17:39:54,986 INFO  [ECSServerLibrary] - Status from KV Server: SHUTDOWN_SUCCESS
2018-12-17 17:39:54,986 INFO  [ECSServerCommunicator] - Diconnected from server.
2018-12-17 17:39:54,986 INFO  [ECSServerLibrary] - Sending admin message: 127.0.0.1:3002
